,epoch,d_loss,g_loss
0,1,0.16521413624286652,0.057073358446359634
1,2,0.16422529518604279,0.07038968801498413
2,3,0.16396477818489075,0.0794333815574646
3,4,0.16343727707862854,0.13573384284973145
4,5,0.1633174568414688,0.20526222884655
5,6,0.16323250532150269,0.2648956775665283
6,7,0.16320432722568512,0.4001637101173401
7,8,0.1629278063774109,0.5624049305915833
8,9,0.16291338205337524,0.7632718086242676
9,10,0.16290394961833954,0.9675058126449585
10,11,0.1628941148519516,1.161704182624817
11,12,0.16281495988368988,1.3043807744979858
12,13,0.16276919841766357,1.4732553958892822
13,14,0.16272446513175964,1.6116302013397217
14,15,0.16274243593215942,1.6655943393707275
15,16,0.1627149134874344,1.7845300436019897
16,17,0.16272658109664917,1.8478763103485107
17,18,0.16271337866783142,1.905932903289795
18,19,0.16269561648368835,2.001171112060547
19,20,0.16271302103996277,2.0596582889556885
20,21,0.16271457076072693,2.158233642578125
21,22,0.16268548369407654,2.2413206100463867
22,23,0.16268782317638397,2.3473567962646484
23,24,0.1626531481742859,2.4419472217559814
24,25,0.162686288356781,2.5674068927764893
25,26,0.16272568702697754,2.7194628715515137
26,27,0.16267792880535126,2.7734885215759277
27,28,0.16264992952346802,2.8826799392700195
28,29,0.16265621781349182,2.9796142578125
29,30,0.1626596301794052,3.072567939758301
30,31,0.16267673671245575,3.148979663848877
31,32,0.1626572161912918,3.1950700283050537
32,33,0.16266970336437225,3.297830581665039
33,34,0.1626824140548706,3.395758628845215
34,35,0.1627483367919922,3.4879817962646484
35,36,0.16265711188316345,3.5141994953155518
36,37,0.16271646320819855,3.605750799179077
37,38,0.1626436561346054,2.244048595428467
38,39,0.16262951493263245,2.374532699584961
39,40,0.162660151720047,2.4026827812194824
40,41,0.16262272000312805,2.4626517295837402
41,42,0.16270175576210022,2.4010326862335205
42,43,0.16264671087265015,2.5420663356781006
43,44,0.16264396905899048,2.7458548545837402
44,45,0.16265159845352173,2.5758588314056396
45,46,0.1626424491405487,2.607022523880005
46,47,0.16263169050216675,2.630033493041992
47,48,0.16262704133987427,2.605609893798828
48,49,0.16262075304985046,2.793233633041382
49,50,0.16262248158454895,2.713130235671997
50,51,0.1626640409231186,2.677579879760742
51,52,0.16262732446193695,2.711667060852051
52,53,0.16262683272361755,2.7490434646606445
53,54,0.16267743706703186,2.6985981464385986
54,55,0.16263481974601746,2.817620277404785
55,56,0.1626255065202713,2.738086223602295
56,57,0.16261553764343262,2.7858104705810547
57,58,0.16262026131153107,2.8254201412200928
58,59,0.16266240179538727,2.863104820251465
59,60,0.16262808442115784,2.910315990447998
60,61,0.16262295842170715,2.941227912902832
61,62,0.16260915994644165,2.937991142272949
62,63,0.1626763939857483,3.008387804031372
63,64,0.1626269817352295,3.1241304874420166
64,65,0.16262030601501465,3.0734565258026123
65,66,0.1626189947128296,3.065154790878296
66,67,0.16265591979026794,3.1376047134399414
67,68,0.16261090338230133,3.109468698501587
68,69,0.16260966658592224,3.11088228225708
69,70,0.16266798973083496,3.2129640579223633
70,71,0.1626056283712387,3.416628837585449
71,72,0.1626211255788803,3.311711072921753
72,73,0.16261987388134003,3.6083850860595703
73,74,0.1626245379447937,3.3761203289031982
74,75,0.1626257598400116,3.438999652862549
75,76,0.16259658336639404,3.6358985900878906
76,77,0.1626143753528595,3.557180404663086
77,78,0.16259706020355225,3.5491714477539062
78,79,0.162590891122818,3.5514678955078125
79,80,0.16259315609931946,3.6982245445251465
80,81,0.1626228392124176,3.5910701751708984
81,82,0.16259950399398804,3.7325878143310547
82,83,0.16261380910873413,3.709786891937256
83,84,0.1626027524471283,3.6183557510375977
84,85,0.1626019924879074,3.6372179985046387
85,86,0.16260148584842682,3.7135512828826904
86,87,0.16265445947647095,3.8232882022857666
87,88,0.16259470582008362,3.7853293418884277
88,89,0.16260409355163574,3.759265899658203
89,90,0.16259752213954926,3.9594335556030273
90,91,0.1626121997833252,3.8884353637695312
91,92,0.16259953379631042,3.832016944885254
92,93,0.16259250044822693,3.8493475914001465
93,94,0.16259798407554626,4.028964996337891
94,95,0.16261371970176697,4.0454206466674805
95,96,0.1626199185848236,4.057070732116699
96,97,0.162626713514328,4.066103935241699
97,98,0.1626005321741104,4.108490943908691
98,99,0.16258645057678223,4.163618087768555
99,100,0.16259007155895233,4.121747970581055
100,101,0.16257886588573456,4.206905841827393
101,102,0.16259455680847168,4.086081027984619
102,103,0.16259318590164185,4.02768611907959
103,104,0.1625879406929016,4.248477935791016
104,105,0.1625889241695404,4.003191947937012
105,106,0.16258861124515533,4.066166877746582
106,107,0.16260087490081787,3.4732255935668945
107,108,0.16259461641311646,3.6014509201049805
108,109,0.1625882387161255,3.9139342308044434
109,110,0.16258017718791962,3.6954751014709473
110,111,0.16258692741394043,3.7836685180664062
111,112,0.16259580850601196,3.832258939743042
112,113,0.1625846028327942,3.8406260013580322
113,114,0.16261905431747437,4.043557643890381
114,115,0.1625785231590271,3.8736720085144043
115,116,0.16260305047035217,3.9782509803771973
116,117,0.16258759796619415,3.9936723709106445
117,118,0.1625862717628479,3.9903619289398193
118,119,0.1625846028327942,3.9605026245117188
119,120,0.16257798671722412,4.0738420486450195
120,121,0.1625811606645584,4.012050151824951
121,122,0.1625850349664688,4.188308238983154
122,123,0.1625843346118927,4.070244789123535
123,124,0.16259348392486572,4.164863586425781
124,125,0.1625855267047882,4.144089221954346
125,126,0.1625848412513733,4.098991870880127
126,127,0.16257677972316742,3.9047465324401855
127,128,0.16258074343204498,3.8451380729675293
128,129,0.16258201003074646,3.9524378776550293
129,130,0.16257861256599426,4.020927429199219
130,131,0.1625906527042389,4.128732681274414
131,132,0.16258317232131958,4.048745155334473
132,133,0.16258347034454346,4.109103202819824
133,134,0.16257667541503906,4.103870391845703
134,135,0.162577822804451,4.108126163482666
135,136,0.16258233785629272,4.296274185180664
136,137,0.1625688672065735,4.2357354164123535
137,138,0.16259625554084778,4.255064010620117
138,139,0.16256937384605408,4.2828288078308105
139,140,0.1625734269618988,4.578113555908203
140,141,0.16258113086223602,4.333384990692139
141,142,0.16258205473423004,4.337986946105957
142,143,0.16259458661079407,4.308352470397949
143,144,0.16257891058921814,4.504753589630127
144,145,0.1625688672065735,4.307277679443359
145,146,0.1625741571187973,4.3717851638793945
146,147,0.16257233917713165,4.305233001708984
147,148,0.16257259249687195,4.320961952209473
148,149,0.16258054971694946,4.427132606506348
149,150,0.1625758409500122,4.366201400756836
150,151,0.1625739336013794,4.393440246582031
151,152,0.16256529092788696,4.484976768493652
152,153,0.1625746786594391,4.540140628814697
153,154,0.16256994009017944,4.489752769470215
154,155,0.16257639229297638,4.622928619384766
155,156,0.1625768095254898,4.539511680603027
156,157,0.1625707447528839,4.577550888061523
157,158,0.16256697475910187,4.601629734039307
158,159,0.16256564855575562,4.56182861328125
159,160,0.16256345808506012,4.627321720123291
160,161,0.16256552934646606,4.700837135314941
161,162,0.16257062554359436,4.579466819763184
162,163,0.16256442666053772,4.6182475090026855
163,164,0.1625708043575287,4.6974568367004395
164,165,0.16256704926490784,4.6742448806762695
165,166,0.16256889700889587,4.888964653015137
166,167,0.16256892681121826,4.5742926597595215
167,168,0.16256535053253174,4.642393112182617
168,169,0.16256842017173767,4.5904622077941895
169,170,0.16256149113178253,4.593962669372559
170,171,0.16256214678287506,4.681802272796631
171,172,0.16256055235862732,4.843790054321289
172,173,0.16256247460842133,4.747762203216553
173,174,0.16256283223628998,4.606168746948242
174,175,0.16256305575370789,4.544828414916992
175,176,0.16256827116012573,4.535386085510254
176,177,0.16258572041988373,4.467435836791992
177,178,0.16256561875343323,4.559591293334961
178,179,0.16257888078689575,4.6179680824279785
179,180,0.1625615805387497,4.953909873962402
180,181,0.16256317496299744,4.732237815856934
181,182,0.1625596582889557,4.746459007263184
182,183,0.16256824135780334,4.718984603881836
183,184,0.16256025433540344,4.831697940826416
184,185,0.16257186233997345,4.6949005126953125
185,186,0.16256166994571686,4.371784210205078
186,187,0.16255584359169006,4.598008155822754
187,188,0.16255828738212585,4.576529502868652
188,189,0.1625603437423706,3.993067741394043
189,190,0.16255900263786316,4.104025840759277
190,191,0.16255730390548706,4.2357563972473145
191,192,0.16255639493465424,4.282469749450684
192,193,0.1625535786151886,4.510359764099121
193,194,0.16255639493465424,4.580234527587891
194,195,0.16255512833595276,4.449615478515625
195,196,0.16256430745124817,4.449653148651123
196,197,0.16255921125411987,4.515235900878906
197,198,0.16255652904510498,4.56635856628418
198,199,0.16256441175937653,4.568422317504883
199,200,0.16255399584770203,4.665745735168457
