,epoch,d_loss,g_loss
0,1,0.16472753882408142,0.031197819858789444
1,2,0.164139986038208,0.029266446828842163
2,3,0.1637560874223709,0.03391777351498604
3,4,0.16349780559539795,0.062157802283763885
4,5,0.16327057778835297,0.08625753968954086
5,6,0.16314497590065002,0.11790486425161362
6,7,0.16329914331436157,0.1943778097629547
7,8,0.16295963525772095,0.2777683734893799
8,9,0.1629420518875122,0.41011279821395874
9,10,0.1629486083984375,0.5998424291610718
10,11,0.16290967166423798,0.7559505701065063
11,12,0.1628735065460205,0.9199181795120239
12,13,0.16283659636974335,1.0637423992156982
13,14,0.16280204057693481,1.2595595121383667
14,15,0.1628957986831665,1.3651536703109741
15,16,0.16283980011940002,1.4879716634750366
16,17,0.1628025770187378,1.4782168865203857
17,18,0.1627615988254547,1.5459754467010498
18,19,0.1627541035413742,1.5865545272827148
19,20,0.16282150149345398,1.6631848812103271
20,21,0.16273686289787292,1.654019832611084
21,22,0.16283802688121796,1.737572431564331
22,23,0.1627521812915802,1.7809756994247437
23,24,0.16270309686660767,1.8787648677825928
24,25,0.16276659071445465,1.8849380016326904
25,26,0.16279643774032593,2.0489439964294434
26,27,0.16276641190052032,2.059004783630371
27,28,0.16272079944610596,2.1478681564331055
28,29,0.16278758645057678,2.1817049980163574
29,30,0.16270703077316284,2.2509827613830566
30,31,0.16274860501289368,2.3070974349975586
31,32,0.16276349127292633,2.3621575832366943
32,33,0.1627194583415985,2.46266508102417
33,34,0.16274136304855347,2.5369763374328613
34,35,0.16275154054164886,2.566534996032715
35,36,0.16269467771053314,2.732469081878662
36,37,0.162785604596138,2.7977311611175537
37,38,0.16273123025894165,2.769343852996826
38,39,0.16266761720180511,2.8012378215789795
39,40,0.16267907619476318,2.841494560241699
40,41,0.16267259418964386,2.9013795852661133
41,42,0.1626630574464798,2.9624881744384766
42,43,0.16272561252117157,3.004314422607422
43,44,0.16268625855445862,3.0507631301879883
44,45,0.1626671850681305,3.0754857063293457
45,46,0.16269296407699585,3.07358455657959
46,47,0.16265329718589783,3.1151843070983887
47,48,0.16270992159843445,3.0969157218933105
48,49,0.16266141831874847,3.1053786277770996
49,50,0.16265887022018433,3.2368316650390625
50,51,0.16269466280937195,3.266218662261963
51,52,0.16267389059066772,3.2652907371520996
52,53,0.16265946626663208,3.4095346927642822
