,epoch,d_loss,g_loss
0,1,0.16366638243198395,0.004660808481276035
1,2,0.16299527883529663,0.003037354676052928
2,3,0.1629173755645752,0.0022538306657224894
3,4,0.16330325603485107,0.0022806599736213684
4,5,0.16295193135738373,0.002221969421952963
5,6,0.1628117859363556,0.002422593766823411
6,7,0.16296249628067017,0.0071107205003499985
7,8,0.16280023753643036,0.007225924637168646
8,9,0.16292089223861694,0.006580062210559845
9,10,0.16288837790489197,0.012977439910173416
10,11,0.1631084680557251,0.02888970822095871
11,12,0.1627689152956009,0.027608362957835197
12,13,0.16276094317436218,0.047046318650245667
13,14,0.16290709376335144,0.06053171306848526
14,15,0.16274161636829376,0.10263851284980774
15,16,0.16272322833538055,0.1283348798751831
16,17,0.16271251440048218,0.20655107498168945
17,18,0.1628071665763855,0.35638996958732605
18,19,0.16278383135795593,0.4890229105949402
19,20,0.1627321094274521,0.6601085662841797
20,21,0.16267400979995728,0.8779666423797607
21,22,0.16269856691360474,1.193530797958374
22,23,0.16272278130054474,1.46897554397583
23,24,0.16269227862358093,1.7202144861221313
24,25,0.16265612840652466,1.938628077507019
25,26,0.1626661717891693,2.1017837524414062
26,27,0.16269823908805847,2.208714008331299
27,28,0.16265955567359924,2.3130440711975098
28,29,0.16265681385993958,2.4051647186279297
29,30,0.16266871988773346,2.416970729827881
30,31,0.16265642642974854,2.488779306411743
31,32,0.1626555621623993,2.4902615547180176
32,33,0.16265136003494263,2.569941282272339
33,34,0.1626565158367157,2.5737593173980713
34,35,0.16264434158802032,2.6190004348754883
35,36,0.16271430253982544,2.6415977478027344
36,37,0.16265687346458435,2.6713614463806152
37,38,0.16265811026096344,2.683472156524658
38,39,0.162652388215065,2.6897361278533936
39,40,0.16260500252246857,2.7234151363372803
40,41,0.16263851523399353,2.731398582458496
41,42,0.1626235395669937,2.772298574447632
42,43,0.1626390516757965,2.8349437713623047
43,44,0.16263604164123535,2.8549180030822754
44,45,0.16276220977306366,2.848141670227051
45,46,0.16263635456562042,2.8488998413085938
46,47,0.1626303493976593,2.8506662845611572
47,48,0.16266563534736633,2.9062743186950684
48,49,0.1626483052968979,2.8861546516418457
49,50,0.1626451015472412,2.928452491760254
50,51,0.16264840960502625,3.0482654571533203
51,52,0.16271533071994781,2.9643537998199463
52,53,0.1626332849264145,2.973339080810547
53,54,0.16262729465961456,2.9589645862579346
54,55,0.1627308428287506,2.9723894596099854
