,epoch,d_loss,g_loss
0,1,0.16446194052696228,0.015203887596726418
1,2,0.16386210918426514,0.009052255190908909
2,3,0.16336023807525635,0.010249796323478222
3,4,0.1636774092912674,0.016692351549863815
4,5,0.16342255473136902,0.014914078637957573
5,6,0.16337347030639648,0.025488588958978653
6,7,0.16378459334373474,0.04348117485642433
7,8,0.1631266176700592,0.04495326057076454
8,9,0.1633898913860321,0.06116946041584015
9,10,0.163206547498703,0.1043490469455719
10,11,0.16338682174682617,0.16203200817108154
11,12,0.16325578093528748,0.2750256359577179
12,13,0.1632414162158966,0.47920286655426025
13,14,0.16321441531181335,0.7173313498497009
14,15,0.16299790143966675,0.9738667011260986
15,16,0.16298621892929077,1.2458138465881348
16,17,0.1630755215883255,1.5885095596313477
17,18,0.1628619134426117,1.9255214929580688
18,19,0.16295617818832397,2.1453452110290527
19,20,0.16293705999851227,2.3465418815612793
20,21,0.16291896998882294,2.533752918243408
21,22,0.16288036108016968,2.623404026031494
22,23,0.1628456711769104,2.666595458984375
23,24,0.16285309195518494,2.9188599586486816
24,25,0.16301298141479492,2.9731569290161133
25,26,0.16285954415798187,3.0090622901916504
26,27,0.1629459112882614,3.003725290298462
27,28,0.16286639869213104,3.140921115875244
28,29,0.16295160353183746,3.260735034942627
29,30,0.16301655769348145,3.195495367050171
30,31,0.1628185361623764,3.27785587310791
31,32,0.16287502646446228,3.2797658443450928
32,33,0.1628866046667099,3.32924222946167
33,34,0.16282691061496735,3.444014072418213
34,35,0.16282691061496735,3.4638490676879883
35,36,0.162798210978508,2.597355842590332
36,37,0.16283529996871948,2.296386957168579
37,38,0.1628144085407257,2.465620517730713
38,39,0.1628933995962143,2.750593900680542
39,40,0.1627979278564453,1.8644556999206543
40,41,0.16283859312534332,2.1105406284332275
41,42,0.16283434629440308,1.6884605884552002
42,43,0.16280435025691986,1.9404915571212769
43,44,0.16278813779354095,1.5645976066589355
44,45,0.16279006004333496,1.7407755851745605
45,46,0.16273543238639832,2.2699265480041504
46,47,0.16281554102897644,1.497654914855957
47,48,0.1628352403640747,1.2628217935562134
48,49,0.1627865731716156,1.3915925025939941
49,50,0.1627221405506134,2.7405436038970947
50,51,0.16276782751083374,1.3395678997039795
51,52,0.16286948323249817,1.6417608261108398
52,53,0.16279743611812592,1.2584953308105469
53,54,0.16277572512626648,1.5585746765136719
54,55,0.16298367083072662,1.997779130935669
55,56,0.1627669781446457,1.386551022529602
56,57,0.16273051500320435,1.4400341510772705
57,58,0.16270126402378082,1.2636414766311646
58,59,0.16285201907157898,1.268202781677246
59,60,0.1627172976732254,1.255659818649292
60,61,0.1627761721611023,1.3131260871887207
61,62,0.16275261342525482,1.9175238609313965
62,63,0.1626794934272766,1.4691702127456665
63,64,0.16271817684173584,1.549575686454773
64,65,0.16273126006126404,1.4525066614151
65,66,0.16271016001701355,1.3492395877838135
66,67,0.1626904010772705,1.256805419921875
67,68,0.16270451247692108,1.3398451805114746
68,69,0.16271905601024628,1.6532189846038818
69,70,0.1626826375722885,1.3837172985076904
70,71,0.16269579529762268,1.7143937349319458
71,72,0.16266575455665588,1.3196756839752197
72,73,0.16267141699790955,1.454017996788025
73,74,0.16265244781970978,1.5667791366577148
74,75,0.1626664698123932,1.3578022718429565
75,76,0.1627074033021927,1.835245132446289
76,77,0.16265803575515747,1.596651315689087
77,78,0.16264033317565918,1.6769806146621704
78,79,0.16266125440597534,1.523740291595459
79,80,0.16262978315353394,1.8238706588745117
80,81,0.16264039278030396,2.4251022338867188
81,82,0.16261622309684753,1.4213690757751465
82,83,0.1626294106245041,1.9515347480773926
83,84,0.16266900300979614,1.7534452676773071
84,85,0.16264577209949493,1.856181263923645
85,86,0.16264531016349792,2.350404977798462
86,87,0.16263017058372498,1.6339460611343384
87,88,0.16261911392211914,2.1824212074279785
88,89,0.1626303493976593,2.6496214866638184
89,90,0.16269516944885254,1.718100666999817
90,91,0.16262352466583252,2.4941821098327637
91,92,0.16262754797935486,1.853562355041504
92,93,0.16263112425804138,1.9502309560775757
93,94,0.16262556612491608,1.7541680335998535
94,95,0.16267195343971252,1.9891307353973389
95,96,0.1626114547252655,1.7704964876174927
96,97,0.16262270510196686,1.7419557571411133
97,98,0.16259922087192535,1.7442337274551392
98,99,0.1625935435295105,1.8215968608856201
99,100,0.1625899374485016,1.787074327468872
100,101,0.1626070737838745,2.201444149017334
101,102,0.162618488073349,1.8254361152648926
102,103,0.16260959208011627,2.0737438201904297
103,104,0.16259261965751648,1.9820141792297363
104,105,0.16258034110069275,2.0873684883117676
105,106,0.16259363293647766,1.801593542098999
106,107,0.16259175539016724,1.933243751525879
107,108,0.1625794917345047,2.6171793937683105
108,109,0.1626056730747223,2.5595293045043945
109,110,0.1625809520483017,1.8802727460861206
110,111,0.1625787615776062,2.0468878746032715
111,112,0.16258752346038818,2.1019771099090576
112,113,0.16257894039154053,2.7244958877563477
113,114,0.16257727146148682,2.2569644451141357
114,115,0.1625676453113556,2.003352642059326
115,116,0.16257384419441223,2.3415513038635254
116,117,0.1625732034444809,2.9327759742736816
117,118,0.1625661998987198,2.640200614929199
118,119,0.16257110238075256,2.133841037750244
119,120,0.16256916522979736,2.5203280448913574
120,121,0.1625954955816269,2.1519341468811035
121,122,0.1625705361366272,2.2473065853118896
122,123,0.16256548464298248,2.162961959838867
123,124,0.16255871951580048,2.33919620513916
124,125,0.16257283091545105,2.8174824714660645
125,126,0.16256633400917053,2.2877206802368164
126,127,0.16257722675800323,2.4870128631591797
127,128,0.16255894303321838,4.226990699768066
128,129,0.1625940054655075,2.358242988586426
129,130,0.16256000101566315,2.486309051513672
130,131,0.16258281469345093,2.887094020843506
131,132,0.16256080567836761,3.1279447078704834
132,133,0.16256000101566315,2.3636398315429688
133,134,0.1625576913356781,2.4217851161956787
134,135,0.16255582869052887,2.24306583404541
135,136,0.16255439817905426,2.3793067932128906
136,137,0.1625535488128662,2.5083789825439453
137,138,0.16255292296409607,2.6796460151672363
138,139,0.1625538170337677,2.6910345554351807
139,140,0.16255033016204834,2.2990827560424805
140,141,0.162550687789917,2.481255292892456
141,142,0.16259917616844177,3.6370677947998047
142,143,0.16254937648773193,2.570408821105957
143,144,0.16255900263786316,2.4958808422088623
144,145,0.1625496745109558,2.666313409805298
145,146,0.16254936158657074,3.0417070388793945
146,147,0.16255442798137665,2.981400489807129
147,148,0.16256147623062134,2.7187654972076416
148,149,0.16255226731300354,2.533336877822876
149,150,0.16255459189414978,3.1504616737365723
150,151,0.16254955530166626,3.1995272636413574
151,152,0.16254973411560059,2.3728127479553223
152,153,0.16254961490631104,2.5342864990234375
153,154,0.16254831850528717,3.1400227546691895
154,155,0.16254514455795288,2.503736972808838
155,156,0.16254588961601257,2.3388290405273438
156,157,0.16255009174346924,2.9032883644104004
157,158,0.162547305226326,2.5346124172210693
158,159,0.1625446379184723,2.6131043434143066
159,160,0.16254447400569916,2.7985050678253174
160,161,0.16254505515098572,2.7350986003875732
161,162,0.1625458002090454,2.4043545722961426
162,163,0.16254834830760956,2.3776607513427734
163,164,0.16254368424415588,2.427582025527954
164,165,0.16254426538944244,2.7096829414367676
165,166,0.16254344582557678,2.667133092880249
166,167,0.16254529356956482,2.5913379192352295
167,168,0.16254577040672302,3.4820635318756104
168,169,0.16254296898841858,3.0284717082977295
169,170,0.162543386220932,2.8581488132476807
170,171,0.1625467985868454,3.7748188972473145
171,172,0.16254331171512604,3.5315728187561035
172,173,0.16254307329654694,3.4925081729888916
173,174,0.16254305839538574,3.9773056507110596
174,175,0.16254441440105438,3.4219810962677
175,176,0.1625424325466156,3.237236976623535
176,177,0.1625453531742096,3.2578697204589844
177,178,0.16254320740699768,3.1608223915100098
178,179,0.16255304217338562,3.0886969566345215
179,180,0.16254331171512604,3.342407464981079
180,181,0.16254262626171112,3.2551374435424805
181,182,0.16254261136054993,3.437070369720459
182,183,0.1625426709651947,3.574990749359131
183,184,0.16254250705242157,3.3396480083465576
184,185,0.16254280507564545,3.57096004486084
185,186,0.16255232691764832,3.0964062213897705
186,187,0.16254308819770813,3.164579391479492
187,188,0.16254259645938873,3.2566728591918945
188,189,0.16254264116287231,3.3113415241241455
189,190,0.16254225373268127,3.713158369064331
190,191,0.16254273056983948,3.3221206665039062
191,192,0.1625438779592514,3.0981316566467285
192,193,0.1625424027442932,3.1450324058532715
193,194,0.16254250705242157,3.2524988651275635
194,195,0.1625421643257141,3.45658540725708
195,196,0.162542462348938,3.871887683868408
196,197,0.16256514191627502,3.0211024284362793
197,198,0.16254284977912903,3.578113555908203
198,199,0.16254277527332306,3.6047842502593994
199,200,0.1625421941280365,3.377110004425049
